1477962466 57 53 28 0 0 4 0
1477962495 57 54 28 0 0 4 0
1477962859 57 55 28 0 0 4 0
1477963331 58 55 28 0 0 4 0
1477963355 58 56 28 0 0 4 0
1477964017 58 57 28 0 0 4 0
1477964629 59 57 28 0 0 4 0
1477964669 60 57 28 0 0 4 0
1477964812 61 57 28 0 0 4 0
1477965296 61 58 28 0 0 4 0
1477965412 61 59 28 0 0 4 0
1477966120 61 60 28 0 0 4 0
1477966229 61 60 28 0 1 4 0
1477966389 61 60 28 0 2 4 0
1477967033 61 61 28 0 2 4 0
1477969886 61 61 28 0 3 4 0
1477970536 61 61 28 0 4 4 0
1477971557 61 62 28 0 4 4 0
1477972046 61 62 28 0 5 4 0
1477972110 61 63 28 0 5 4 0
1477972542 61 64 28 0 5 4 0
1478118124 62 64 28 0 5 4 0
1478489229 63 64 28 0 5 4 0
1478493822 64 64 28 0 5 4 0
1478493990 64 65 28 0 5 4 0
1478566845 65 65 28 0 5 4 0
1478711056 66 65 28 0 5 4 0
1478711300 66 66 28 0 5 4 0
1478984007 66 66 29 0 5 4 0
1478984525 66 66 30 0 5 4 0
1478984749 66 67 30 0 5 4 0
1478985896 66 68 30 0 5 4 0
1478986034 67 68 30 0 5 4 0
1478986042 68 68 30 0 5 4 0
1479003997 68 68 31 0 5 4 0
1479058050 69 68 31 0 5 4 0
1479059733 70 68 31 0 5 4 0
1479059945 71 68 31 0 5 4 0
1479062947 72 68 31 0 5 4 0
1479063021 72 69 31 0 5 4 0
1479063199 72 69 32 0 5 4 0
1479063226 72 69 33 0 5 4 0
1479065425 72 69 34 0 5 4 0
1479067405 73 69 34 0 5 4 0
1479067744 73 69 35 0 5 4 0
1479068144 73 69 36 0 5 4 0
1479069049 74 69 36 0 5 4 0
1479069533 74 69 37 0 5 4 0
1479069834 74 70 37 0 5 4 0
1479070556 74 70 37 0 5 5 0
1479070717 75 70 37 0 5 5 0
1479070727 75 71 37 0 5 5 0
1479070748 75 72 37 0 5 5 0
1479070772 75 73 37 0 5 5 0
1479072224 76 73 37 0 5 5 0
1479072547 77 73 37 0 5 5 0
1479147901 78 73 37 0 5 5 0
1479149103 79 73 37 0 5 5 0
1479182670 80 73 37 0 5 5 0
1479239956 81 73 37 0 5 5 0
1479268335 82 73 37 0 5 5 0
1479268358 83 73 37 0 5 5 0
1479268565 84 73 37 0 5 5 0
1479268734 85 73 37 0 5 5 0
1479268864 86 73 37 0 5 5 0
1479269061 87 73 37 0 5 5 0
1479269238 87 74 37 0 5 5 0
1479273335 88 74 37 0 5 5 0
1479357770 89 74 37 0 5 5 0
1479752336 90 74 37 0 5 5 0
1479878223 90 75 37 0 5 5 0
1480274069 90 75 38 0 5 5 0
1480277586 90 75 39 0 5 5 0
1480303046 90 75 40 0 5 5 0
1480307858 90 75 41 0 5 5 0
1480647796 90 75 42 0 5 5 0
1480648237 90 75 43 0 5 5 0
1480648761 90 75 44 0 5 5 0
1480648902 90 75 45 0 5 5 0
1480650982 90 75 46 0 5 5 0
1480652238 90 75 47 0 5 5 0
1480654492 90 75 48 0 5 5 0
1480666818 90 75 49 0 5 5 0
1480696067 90 76 49 0 5 5 0
1480703589 90 76 50 0 5 5 0
1480739084 90 76 51 0 5 5 0
1481312925 90 76 52 0 5 5 0
1481312962 90 76 53 0 5 5 0
1481312980 90 76 54 0 5 5 0
1481312995 90 76 55 0 5 5 0
1481313232 90 76 56 0 5 5 0
1481313815 90 77 56 0 5 5 0
1484850410 91 77 56 0 5 5 0
1484862450 92 77 56 0 5 5 0
1484862812 92 78 56 0 5 5 0
1484863668 93 78 56 0 5 5 0
1484863676 94 78 56 0 5 5 0
1484869868 95 78 56 0 5 5 0
1484869930 95 79 56 0 5 5 0
1484947176 96 79 56 0 5 5 0
1484947257 96 80 56 0 5 5 0
1486062764 97 80 56 0 5 5 0
1486064801 98 80 56 0 5 5 0
1486064818 98 81 56 0 5 5 0
1486195197 98 81 56 0 6 5 0
1486230895 98 82 56 0 6 5 0
1486491667 98 82 57 0 6 5 0
1486493944 98 82 58 0 6 5 0
1486502209 98 82 59 0 6 5 0
1486608619 99 82 59 0 6 5 0
1486786317 100 82 59 0 6 5 0
1486787487 101 82 59 0 6 5 0
1486798016 102 82 59 0 6 5 0
1486798092 102 83 59 0 6 5 0
1486803433 103 83 59 0 6 5 0
1486803691 104 83 59 0 6 5 0
1486803723 104 84 59 0 6 5 0
1486828929 105 84 59 0 6 5 0
1486829271 106 84 59 0 6 5 0
1486829684 107 84 59 0 6 5 0
1486830396 108 84 59 0 6 5 0
1486830649 109 84 59 0 6 5 0
1486830978 110 84 59 0 6 5 0
1486831135 111 84 59 0 6 5 0
1486831347 112 84 59 0 6 5 0
1486831473 113 84 59 0 6 5 0
1486833097 114 84 59 0 6 5 0
1486833486 114 85 59 0 6 5 0
1486835978 115 85 59 0 6 5 0
1486838518 116 85 59 0 6 5 0
1486838594 117 85 59 0 6 5 0
1486838719 117 86 59 0 6 5 0
1486839162 118 86 59 0 6 5 0
1486839963 119 86 59 0 6 5 0
1487096473 119 86 60 0 6 5 0
1487096481 119 86 61 0 6 5 0
1487096672 119 86 62 0 6 5 0
1487097141 119 86 63 0 6 5 0
1487107117 120 86 63 0 6 5 0
1487686699 120 86 64 0 6 5 0
1487780371 121 86 64 0 6 5 0
1487782484 122 86 64 0 6 5 0
1487782709 123 86 64 0 6 5 0
1487782947 124 86 64 0 6 5 0
1487783151 124 87 64 0 6 5 0
1487783294 124 88 64 0 6 5 0
1490713519 125 88 64 0 6 5 0
1490720897 126 88 64 0 6 5 0
1490720908 127 88 64 0 6 5 0
1490721877 128 88 64 0 6 5 0
1491235222 129 88 64 0 6 5 0
1491275646 130 88 64 0 6 5 0
1491276772 131 88 64 0 6 5 0
1491276796 131 89 64 0 6 5 0
1491319764 132 89 64 0 6 5 0
1491322841 133 89 64 0 6 5 0
1491336231 133 89 65 0 6 5 0
1491336239 133 89 66 0 6 5 0
1491357588 133 89 67 0 6 5 0
1491594837 133 89 79 0 6 5 0
1491596023 133 89 80 0 6 5 0
1491596141 133 89 81 0 6 5 0
1491711023 133 89 82 0 6 5 0
1492359381 133 89 83 0 6 5 0
1492359386 133 89 84 0 6 5 0
1492362391 133 89 85 0 6 5 0
1492366183 134 89 85 0 6 5 0
1492369975 134 89 86 0 6 5 0
1492369979 134 89 87 0 6 5 0
1492464230 134 90 87 0 6 5 0
1492464284 134 91 87 0 6 5 0
1492880283 135 91 87 0 6 5 0
1492883052 136 91 87 0 6 5 0
1492883064 137 91 87 0 6 5 0
1492883908 138 91 87 0 6 5 0
1492884306 138 92 87 0 6 5 0
1492892739 139 92 87 0 6 5 0
1492906818 140 92 87 0 6 5 0
1493145648 140 92 88 0 6 5 0
1493145652 140 92 89 0 6 5 0
1493145974 140 92 90 0 6 5 0
1493146711 140 92 91 0 6 5 0
1493150488 140 93 91 0 6 5 0
1493150535 140 94 91 0 6 5 0
1493831811 141 94 91 0 6 5 0
1493831856 142 94 91 0 6 5 0
1493831861 143 94 91 0 6 5 0
1493831889 144 94 91 0 6 5 0
1493833980 145 94 91 0 6 5 0
1493836060 145 95 91 0 6 5 0
1493837818 146 95 91 0 6 5 0
1493919224 147 95 91 0 6 5 0
1493919240 148 95 91 0 6 5 0
1493920632 149 95 91 0 6 5 0
1493920695 149 96 91 0 6 5 0
1493920862 150 96 91 0 6 5 0
1493920937 150 97 91 0 6 5 0
1493921075 150 98 91 0 6 5 0
1493921146 150 99 91 0 6 5 0
1493921721 151 99 91 0 6 5 0
1493922199 152 99 91 0 6 5 0
1493922577 153 99 91 0 6 5 0
1493922842 154 99 91 0 6 5 0
1493922862 154 100 91 0 6 5 0
1493925780 155 100 91 0 6 5 0
1493926550 156 100 91 0 6 5 0
1493948939 157 100 91 0 6 5 0
1493949010 158 100 91 0 6 5 0
1494094123 159 100 91 0 6 5 0
1494101828 160 100 91 0 6 5 0
1494101927 160 101 91 0 6 5 0
1494727133 161 101 91 0 6 5 0
1494902017 162 101 91 0 6 5 0
1495154282 163 101 91 0 6 5 0
1495157364 164 101 91 0 6 5 0
1495315665 165 101 91 0 6 5 0
1495318269 166 101 91 0 6 5 0
1495320343 167 101 91 0 6 5 0
1497062452 168 101 91 0 6 5 0
1497110789 169 101 91 0 6 5 0
1497198535 170 101 91 0 6 5 0
1497401755 171 101 91 0 6 5 0
1497662756 172 101 91 0 6 5 0
1497837393 173 101 91 0 6 5 0
1499989492 174 101 91 0 6 5 0
1499992455 175 101 91 0 6 5 0
1499992497 175 102 91 0 6 5 0
1499992553 175 103 91 0 6 5 0
1499992599 175 104 91 0 6 5 0
1499992628 176 105 91 0 6 5 0
1499992666 176 106 91 0 6 5 0
1499995744 177 106 91 0 6 5 0
1500501901 178 106 91 0 6 5 0
1500595111 179 106 91 0 6 5 0
1501872085 180 106 91 0 6 5 0
1502040958 181 106 91 0 6 5 0
1502044942 182 106 91 0 6 5 0
1502049954 183 106 91 0 6 5 0
1502652161 184 106 91 0 6 5 0
1502652251 185 106 91 0 6 5 0
1502653503 186 106 91 0 6 5 0
1502653972 187 106 91 0 6 5 0
1502653993 188 106 91 0 6 5 0
1502654009 189 106 91 0 6 5 0
1502654080 189 107 91 0 6 5 0
1502654390 190 107 91 0 6 5 0
1502654803 191 107 91 0 6 5 0
1502655024 192 107 91 0 6 5 0
1502655569 193 107 91 0 6 5 0
1502655932 194 107 91 0 6 5 0
1502656105 195 107 91 0 6 5 0
1502657052 195 108 91 0 6 5 0
1502657184 195 109 91 0 6 5 0
1502657185 195 110 91 0 6 5 0
1502657756 196 110 91 0 6 5 0
1502657856 196 111 91 0 6 5 0
1502658083 197 111 91 0 6 5 0
1502658125 197 112 91 0 6 5 0
1502658284 198 112 91 0 6 5 0
1502658303 198 113 91 0 6 5 0
1502658961 199 113 91 0 6 5 0
1502659056 200 113 91 0 6 5 0
1502659152 201 113 91 0 6 5 0
1502659313 202 113 91 0 6 5 0
1502659717 203 113 91 0 6 5 0
1502659992 204 113 91 0 6 5 0
1502660133 204 114 91 0 6 5 0
1502660294 205 114 91 0 6 5 0
1502660418 205 115 91 0 6 5 0
1502660549 206 115 91 0 6 5 0
1502661147 207 115 91 0 6 5 0
1502661572 207 116 91 0 6 5 0
1502664027 208 116 91 0 6 5 0
1502664046 208 117 91 0 6 5 0
1503020140 209 117 91 0 6 5 0
1503020188 210 117 91 0 6 5 0
1503020334 211 117 91 0 6 5 0
1503020351 212 117 91 0 6 5 0
1503020545 213 117 91 0 6 5 0
1503020711 214 117 91 0 6 5 0
1503020864 215 117 91 0 6 5 0
1503021007 216 117 91 0 6 5 0
1503021377 217 117 91 0 6 5 0
1503021977 218 117 91 0 6 5 0
1503022103 219 117 91 0 6 5 0
1503022446 220 117 91 0 6 5 0
1503022704 221 117 91 0 6 5 0
1503022934 222 117 91 0 6 5 0
1503023071 223 117 91 0 6 5 0
1503023231 224 117 91 0 6 5 0
1503023550 225 117 91 0 6 5 0
1503091998 226 117 91 0 6 5 0
1503092284 227 117 91 0 6 5 0
1503092394 228 117 91 0 6 5 0
1503092492 229 117 91 0 6 5 0
1503092649 230 117 91 0 6 5 0
1503093405 231 117 91 0 6 5 0
1503093709 232 117 91 0 6 5 0
1503093939 233 117 91 0 6 5 0
1503094288 234 117 91 0 6 5 0
1503094545 235 117 91 0 6 5 0
1503094823 236 117 91 0 6 5 0
1503094946 237 117 91 0 6 5 0
1503095061 238 117 91 0 6 5 0
1503095167 239 117 91 0 6 5 0
1503095353 240 117 91 0 6 5 0
1503096199 241 117 91 0 6 5 0
1503249437 242 117 91 0 6 5 0
1503348433 243 117 91 0 6 5 0
1503613939 244 117 91 0 6 5 0
1503618326 245 117 91 0 6 5 0
1503628514 246 117 91 0 6 5 0
1503628760 247 117 91 0 6 5 0
1503706486 248 117 91 0 6 5 0
1503709068 249 117 91 0 6 5 0
1503973124 250 117 91 0 6 5 0
1503973909 251 117 91 0 6 5 0
1504054154 252 117 91 0 6 5 0
1504055844 253 117 91 0 6 5 0
1504055940 254 117 91 0 6 5 0
1504056053 255 117 91 0 6 5 0
1504145570 256 117 91 0 6 5 0
1504316164 257 117 91 0 6 5 0
1504747045 258 117 91 0 6 5 0
1504832228 259 117 91 0 6 5 0
1504833357 260 117 91 0 6 5 0
1504833530 260 118 91 0 6 5 0
1504976168 260 119 91 0 6 5 0
1505265731 261 119 91 0 6 5 0
1505265749 262 119 91 0 6 5 0
1505348907 263 119 91 0 6 5 0
1505352748 264 119 91 0 6 5 0
1505354222 265 119 91 0 6 5 0
1505442122 266 119 91 0 6 5 0
1505442983 267 119 91 0 6 5 0
1505443086 268 119 91 0 6 5 0
1505443490 269 119 91 0 6 5 0
1505443597 270 119 91 0 6 5 0
1505443678 271 119 91 0 6 5 0
1505525276 272 119 91 0 6 5 0
1505608083 273 119 91 0 6 5 0
1505778847 274 119 91 0 6 5 0
1505784952 275 119 91 0 6 5 0
1505785226 276 119 91 0 6 5 0
1505865131 277 119 91 0 6 5 0
1505869300 278 119 91 0 6 5 0
1505869409 278 120 91 0 6 5 0
1505955148 279 120 91 0 6 5 0
1512694372 279 120 91 1 6 5 0
1512705120 279 120 91 2 6 5 0
1512706607 279 120 92 2 6 5 0
1512708415 279 120 93 2 6 5 0
1512709193 279 120 94 2 6 5 0
1512709567 279 120 95 2 6 5 0
1512711445 279 120 95 3 6 5 0
1512711512 279 120 96 3 6 5 0
1512711516 279 120 97 3 6 5 0
1512711554 279 120 98 3 6 5 0
1513651138 279 121 98 3 6 5 0
1513818246 279 122 98 3 6 5 0
1513818431 279 123 98 3 6 5 0
1513818521 279 124 98 3 6 5 0
1513818932 279 125 98 3 6 5 0
1513818996 279 126 98 3 6 5 0
1513819614 279 127 98 3 6 5 0
1513820172 279 128 98 3 6 5 0
1513820282 279 129 98 3 6 5 0
1513820311 279 130 98 3 6 5 0
1516207077 279 130 99 3 6 5 0
1517201005 279 130 99 4 6 5 0
1517250559 279 130 99 5 6 5 0
1517283606 279 130 99 6 6 5 0
1517369627 279 130 99 7 6 5 0
1517370245 279 130 99 7 6 5 1
1517446107 279 131 99 7 6 5 1
1517592521 279 131 108 7 6 5 1
1517593740 279 131 109 7 6 5 1
1517593846 279 131 110 7 6 5 1
